[2018-01-13 13:54:04.774529][tm] 0x0300,0x0059,0x0143,0x0140,0x013C,0x013B,0x0138,0x0134,0x0130,0x012D,0x0129,0x0129,0x0127,0x0126,0x0129,0x012B,0x012D,0x012E,0x012E,0x0130,0x0132,0x0133,0x0135,0x0132,0x0130,0x012C,0x012D,0x012F,0x0132,0x0133,0x0134,0x0135
[2018-01-13 13:54:06.094285][tm] 0x0300,0x005A,0x0136,0x0138,0x0139,0x0139,0x0137,0x0134,0x0132,0x0130,0x012D,0x012D,0x012D,0x012F,0x0131,0x0134,0x0136,0x0135,0x0132,0x012F,0x012F,0x012E,0x012E,0x012B,0x0129,0x0126,0x0125,0x0122,0x011E,0x011F,0x011F,0x0120
[2018-01-13 13:54:07.415113][tm] 0x0300,0x005B,0x0122,0x0124,0x0127,0x0128,0x012A,0x012D,0x012A,0x0128,0x0127,0x0128,0x012A,0x012E,0x012F,0x0130,0x0131,0x0130,0x0130,0x012F,0x012F,0x012D,0x012A,0x0127,0x0125,0x0123,0x0124,0x0125,0x0127,0x012A,0x012A,0x012C
[2018-01-13 13:54:08.734984][tm] 0x0300,0x005C,0x012A,0x012A,0x0125,0x0125,0x0122,0x011C,0x011B,0x011B,0x011B,0x011B,0x011D,0x011F,0x011E,0x011D,0x011D,0x011E,0x011F,0x0120,0x011F,0x011D,0x011A,0x0118,0x0116,0x0115,0x0115,0x0114,0x0113,0x0113,0x0115,0x0115
[2018-01-13 13:54:10.055774][tm] 0x0300,0x005D,0x0115,0x0114,0x0114,0x0115,0x0118,0x011B,0x0119,0x0116,0x0114,0x0113,0x0112,0x010F,0x010D,0x009C,0x00A4,0x00A6,0x00AA,0x00AA,0x00AB,0x00AD,0x00AC,0x00AD,0x00AE,0x00B0,0x00B4,0x00BA,0x00BA,0x00BC,0x00BE,0x00C0
[2018-01-13 13:54:11.375709][tm] 0x0300,0x005E,0x00C3,0x00C9,0x00CE,0x00D1,0x00D5,0x00D6,0x00D7,0x00D9,0x00D8,0x00D6,0x00D4,0x00D3,0x00D3,0x00D1,0x00D2,0x00D1,0x00D1,0x00D1,0x00D2,0x00D1,0x00CF,0x00CD,0x00CB,0x00CC,0x00CE,0x00D3,0x00D5,0x00D8,0x00DA,0x00D9
[2018-01-13 13:54:12.708431][tm] 0x0300,0x005F,0x00D8,0x00D8,0x00DA,0x00DD,0x00DD,0x00DC,0x00DA,0x00D8,0x00D9,0x00DE,0x00E4,0x00E7,0x00E9,0x00EE,0x00F0,0x00F2,0x00F6,0x00F8,0x00FA,0x00FC,0x00FE,0x0101,0x0105,0x0105,0x0106,0x0109,0x010B,0x010D,0x010F,0x010E
[2018-01-13 13:54:14.029272][tm] 0x0300,0x0060,0x010D,0x010A,0x0106,0x0104,0x0102,0x0102,0x0103,0x0105,0x0106,0x0108,0x010D,0x010E,0x010F,0x0110,0x0110,0x0111,0x0112,0x0116,0x0117,0x011A,0x011A,0x0119,0x0116,0x0116,0x0115,0x0112,0x0111,0x0110,0x0111,0x0112
[2018-01-13 13:54:15.349982][tm] 0x0300,0x0061,0x0115,0x0119,0x0118,0x0118,0x0119,0x0119,0x011A,0x011B,0x011C,0x011D,0x011F,0x011F,0x011F,0x011F,0x011F,0x011B,0x0119,0x011A,0x011B,0x011B,0x011D,0x011D,0x011F,0x011F,0x011D,0x0119,0x011B,0x011C,0x011B,0x011B
[2018-01-13 13:54:16.669935][tm] 0x0300,0x0062,0x0119,0x0117,0x0117,0x0119,0x011A,0x011B,0x011C,0x011E,0x011D,0x011D,0x011D,0x011D,0x011C,0x011C,0x011B,0x011A,0x011A,0x011D,0x011F,0x0123,0x0125,0x0127,0x0129,0x0129,0x0126,0x0124,0x0125,0x0126,0x0127,0x0127
[2018-01-13 13:54:21.964146][tm] 0x0300,0x0066,0x00F1,0x00ED,0x00EA,0x00E7,0x00E6,0x00E4,0x00E1,0x00E0,0x00E1,0x00E1,0x00E0,0x00E1,0x00E1,0x00E3,0x00E3,0x00E5,0x00E7,0x00EA,0x00EB,0x00EB,0x00EA,0x00EA,0x00EC,0x00ED,0x00EF,0x00ED,0x00EB,0x00E6,0x00E5,0x00E2
