"Time (UTCG)","Lat (deg)","Lon (deg)","Alt (km)","Lat Rate (deg/sec)","Lon Rate (deg/sec)","Alt Rate (km/sec)"
26 Sep 2017 11:57:00.000,82.515,62.136,523.566189,0.009486,-0.481786,0.002425
26 Sep 2017 11:58:00.000,82.146,33.432,523.634095,-0.021052,-0.438207,-0.000160
26 Sep 2017 11:59:00.000,80.217,11.757,523.547359,-0.041065,-0.284912,-0.002721
26 Sep 2017 12:00:00.000,77.426,-1.750,523.308781,-0.050762,-0.175234,-0.005213
26 Sep 2017 12:01:00.000,74.223,-10.242,522.923789,-0.055466,-0.113877,-0.007592
26 Sep 2017 12:02:00.000,70.813,-15.943,522.400349,-0.057966,-0.079285,-0.009819
26 Sep 2017 12:03:00.000,67.287,-20.031,521.748826,-0.059426,-0.058621,-0.011854
26 Sep 2017 12:04:00.000,63.692,-23.127,520.981803,-0.060351,-0.045520,-0.013662
26 Sep 2017 12:05:00.000,60.051,-25.580,520.113874,-0.060978,-0.036780,-0.015211
26 Sep 2017 12:06:00.000,56.378,-27.593,519.161386,-0.061427,-0.030697,-0.016475
26 Sep 2017 12:07:00.000,52.682,-29.297,518.142162,-0.061764,-0.026315,-0.017431
26 Sep 2017 12:08:00.000,48.968,-30.774,517.075192,-0.062028,-0.023070,-0.018063
26 Sep 2017 12:09:00.000,45.240,-32.081,515.980301,-0.062241,-0.020610,-0.018359
26 Sep 2017 12:10:00.000,41.500,-33.258,514.877803,-0.062416,-0.018713,-0.018315
26 Sep 2017 12:11:00.000,37.750,-34.335,513.788140,-0.062564,-0.017229,-0.017932
26 Sep 2017 12:12:00.000,33.993,-35.332,512.731522,-0.062691,-0.016056,-0.017215
26 Sep 2017 12:13:00.000,30.228,-36.266,511.727556,-0.062798,-0.015122,-0.016179
26 Sep 2017 12:14:00.000,26.457,-37.150,510.794898,-0.062891,-0.014378,-0.014842
26 Sep 2017 12:15:00.000,22.681,-37.995,509.950910,-0.062969,-0.013786,-0.013229
26 Sep 2017 12:16:00.000,18.901,-38.807,509.211337,-0.063034,-0.013321,-0.011368
26 Sep 2017 12:17:00.000,15.117,-39.595,508.590022,-0.063087,-0.012963,-0.009294
26 Sep 2017 12:18:00.000,11.331,-40.365,508.098643,-0.063127,-0.012697,-0.007044
26 Sep 2017 12:19:00.000,7.542,-41.121,507.746493,-0.063156,-0.012513,-0.004661
26 Sep 2017 12:20:00.000,3.752,-41.868,507.540310,-0.063173,-0.012406,-0.002188
26 Sep 2017 12:21:00.000,-0.038,-42.611,507.484144,-0.063179,-0.012371,0.000330
26 Sep 2017 12:22:00.000,-3.829,-43.354,507.579284,-0.063172,-0.012407,0.002846
26 Sep 2017 12:23:00.000,-7.619,-44.101,507.824227,-0.063154,-0.012516,0.005314
26 Sep 2017 12:24:00.000,-11.407,-44.857,508.214711,-0.063125,-0.012701,0.007689
26 Sep 2017 12:25:00.000,-15.193,-45.627,508.743794,-0.063083,-0.012969,0.009926
26 Sep 2017 12:26:00.000,-18.977,-46.415,509.401977,-0.063030,-0.013329,0.011984
26 Sep 2017 12:27:00.000,-22.757,-47.229,510.177390,-0.062964,-0.013796,0.013826
26 Sep 2017 12:28:00.000,-26.532,-48.073,511.056007,-0.062885,-0.014390,0.015417
26 Sep 2017 12:29:00.000,-30.303,-48.958,512.021907,-0.062791,-0.015138,0.016730
26 Sep 2017 12:30:00.000,-34.067,-49.894,513.057567,-0.062683,-0.016075,0.017738
26 Sep 2017 12:31:00.000,-37.824,-50.892,514.144183,-0.062556,-0.017254,0.018425
26 Sep 2017 12:32:00.000,-41.573,-51.970,515.262010,-0.062407,-0.018745,0.018776
26 Sep 2017 12:33:00.000,-45.312,-53.150,516.390722,-0.062230,-0.020651,0.018786
26 Sep 2017 12:34:00.000,-49.040,-54.460,517.509769,-0.062016,-0.023122,0.018454
26 Sep 2017 12:35:00.000,-52.753,-55.940,518.598746,-0.061751,-0.026384,0.017785
26 Sep 2017 12:36:00.000,-56.449,-57.649,519.637752,-0.061411,-0.030791,0.016791
26 Sep 2017 12:37:00.000,-60.120,-59.669,520.607737,-0.060959,-0.036912,0.015488
26 Sep 2017 12:38:00.000,-63.760,-62.131,521.490830,-0.060328,-0.045714,0.013899
26 Sep 2017 12:39:00.000,-67.354,-65.242,522.270650,-0.059396,-0.058916,0.012051
26 Sep 2017 12:40:00.000,-70.877,-69.352,522.932585,-0.057922,-0.079761,0.009975
26 Sep 2017 12:41:00.000,-74.284,-75.091,523.464042,-0.055396,-0.114693,0.007708
26 Sep 2017 12:42:00.000,-77.481,-83.649,523.854661,-0.050634,-0.176701,0.005288
26 Sep 2017 12:43:00.000,-80.261,-97.275,524.096491,-0.040806,-0.287408,0.002756
26 Sep 2017 12:44:00.000,-82.168,-119.112,524.184127,-0.020568,-0.440604,0.000156
26 Sep 2017 12:45:00.000,-82.504,-147.856,524.114806,0.010031,-0.480392,-0.002467
26 Sep 2017 12:46:00.000,-81.090,-172.925,523.888453,0.034963,-0.342046,-0.005070
26 Sep 2017 12:47:00.000,-78.556,170.801,523.507693,0.047887,-0.210117,-0.007606
26 Sep 2017 12:48:00.000,-75.477,160.732,522.977812,0.054034,-0.133128,-0.010033
26 Sep 2017 12:49:00.000,-72.131,154.148,522.306677,0.057182,-0.090338,-0.012308
26 Sep 2017 12:50:00.000,-68.642,149.540,521.504609,0.058960,-0.065368,-0.014391
26 Sep 2017 12:51:00.000,-65.069,146.117,520.584224,0.060055,-0.049880,-0.016246
26 Sep 2017 12:52:00.000,-61.443,143.449,519.560223,0.060781,-0.039735,-0.017840
26 Sep 2017 12:53:00.000,-57.780,141.286,518.449159,0.061291,-0.032780,-0.019144
26 Sep 2017 12:54:00.000,-54.090,139.475,517.269158,0.061669,-0.027832,-0.020134
26 Sep 2017 12:55:00.000,-50.381,137.920,516.039620,0.061961,-0.024203,-0.020793
26 Sep 2017 12:56:00.000,-46.656,136.553,514.780893,0.062194,-0.021476,-0.021106
26 Sep 2017 12:57:00.000,-42.918,135.330,513.513924,0.062386,-0.019385,-0.021067
26 Sep 2017 12:58:00.000,-39.170,134.218,512.259903,0.062546,-0.017757,-0.020675
26 Sep 2017 12:59:00.000,-35.413,133.192,511.039895,0.062683,-0.016475,-0.019936
26 Sep 2017 13:00:00.000,-31.649,132.235,509.874465,0.062800,-0.015457,-0.018859
26 Sep 2017 13:01:00.000,-27.878,131.333,508.783325,0.062901,-0.014646,-0.017464
26 Sep 2017 13:02:00.000,-24.101,130.475,507.784971,0.062986,-0.014000,-0.015772
26 Sep 2017 13:03:00.000,-20.320,129.651,506.896358,0.063058,-0.013489,-0.013812
26 Sep 2017 13:04:00.000,-16.534,128.854,506.132590,0.063118,-0.013092,-0.011617
26 Sep 2017 13:05:00.000,-12.746,128.078,505.506642,0.063164,-0.012793,-0.009225
26 Sep 2017 13:06:00.000,-8.955,127.317,505.029125,0.063199,-0.012579,-0.006677
26 Sep 2017 13:07:00.000,-5.162,126.566,504.708092,0.063221,-0.012444,-0.004018
26 Sep 2017 13:08:00.000,-1.368,125.822,504.548883,0.063232,-0.012383,-0.001292
26 Sep 2017 13:09:00.000,2.426,125.079,504.554032,0.063231,-0.012393,0.001452
26 Sep 2017 13:10:00.000,6.219,124.333,504.723218,0.063217,-0.012475,0.004167
26 Sep 2017 13:11:00.000,10.011,123.581,505.053275,0.063192,-0.012631,0.006806
26 Sep 2017 13:12:00.000,13.802,122.816,505.538246,0.063155,-0.012868,0.009323
26 Sep 2017 13:13:00.000,17.590,122.035,506.169504,0.063105,-0.013193,0.011675
26 Sep 2017 13:14:00.000,21.374,121.231,506.935902,0.063043,-0.013620,0.013821
26 Sep 2017 13:15:00.000,25.155,120.398,507.823991,0.062968,-0.014166,0.015725
26 Sep 2017 13:16:00.000,28.930,119.528,508.818261,0.062879,-0.014855,0.017355
26 Sep 2017 13:17:00.000,32.700,118.612,509.901430,0.062775,-0.015719,0.018684
26 Sep 2017 13:18:00.000,36.463,117.637,511.054753,0.062653,-0.016804,0.019690
26 Sep 2017 13:19:00.000,40.218,116.590,512.258369,0.062511,-0.018174,0.020358
26 Sep 2017 13:20:00.000,43.964,115.449,513.491646,0.062342,-0.019918,0.020678
26 Sep 2017 13:21:00.000,47.698,114.189,514.733556,0.062141,-0.022166,0.020646
26 Sep 2017 13:22:00.000,51.420,112.775,515.963038,0.061894,-0.025115,0.020265
26 Sep 2017 13:23:00.000,55.124,111.156,517.159367,0.061581,-0.029063,0.019544
26 Sep 2017 13:24:00.000,58.807,109.258,518.302509,0.061173,-0.034489,0.018496
26 Sep 2017 13:25:00.000,62.462,106.972,519.373462,0.060613,-0.042190,0.017142
26 Sep 2017 13:26:00.000,66.076,104.123,520.354577,0.059804,-0.053557,0.015507
26 Sep 2017 13:27:00.000,69.630,100.422,521.229852,0.058559,-0.071164,0.013621
26 Sep 2017 13:28:00.000,73.087,95.361,521.985197,0.056491,-0.100032,0.011517
26 Sep 2017 13:29:00.000,76.376,87.996,522.608660,0.052730,-0.150333,0.009233
26 Sep 2017 13:30:00.000,79.341,76.515,523.090626,0.045190,-0.241146,0.006809
26 Sep 2017 13:31:00.000,81.633,57.893,523.423967,0.029303,-0.386990,0.004287
26 Sep 2017 13:32:00.000,82.599,30.737,523.604156,0.001190,-0.492703,0.001713
26 Sep 2017 13:33:00.000,81.760,3.134,523.629330,-0.027616,-0.398801,-0.000870
26 Sep 2017 13:34:00.000,79.541,-16.146,523.500323,-0.044363,-0.250181,-0.003417
26 Sep 2017 13:35:00.000,76.611,-28.040,523.220640,-0.052327,-0.155396,-0.005884
26 Sep 2017 13:36:00.000,73.341,-35.635,522.796398,-0.056272,-0.102862,-0.008227
26 Sep 2017 13:37:00.000,69.894,-40.827,522.236217,-0.058423,-0.072837,-0.010407
26 Sep 2017 13:38:00.000,66.347,-44.608,521.551071,-0.059709,-0.054609,-0.012385
26 Sep 2017 13:39:00.000,62.738,-47.509,520.754106,-0.060539,-0.042886,-0.014127
26 Sep 2017 13:40:00.000,59.087,-49.830,519.860409,-0.061110,-0.034970,-0.015603
26 Sep 2017 13:41:00.000,55.408,-51.752,518.886753,-0.061525,-0.029407,-0.016787
26 Sep 2017 13:42:00.000,51.706,-53.389,517.851307,-0.061840,-0.025368,-0.017658
26 Sep 2017 13:43:00.000,47.988,-54.816,516.773320,-0.062088,-0.022357,-0.018202
26 Sep 2017 13:44:00.000,44.256,-56.086,515.672790,-0.062290,-0.020064,-0.018408
26 Sep 2017 13:45:00.000,40.514,-57.234,514.570107,-0.062458,-0.018288,-0.018273
26 Sep 2017 13:46:00.000,36.762,-58.288,513.485694,-0.062600,-0.016893,-0.017799
26 Sep 2017 13:47:00.000,33.002,-59.267,512.439643,-0.062721,-0.015789,-0.016996
26 Sep 2017 13:48:00.000,29.236,-60.187,511.451354,-0.062825,-0.014910,-0.015877
26 Sep 2017 13:49:00.000,25.464,-61.060,510.539179,-0.062913,-0.014209,-0.014463
26 Sep 2017 13:50:00.000,21.687,-61.895,509.720091,-0.062988,-0.013653,-0.012779
26 Sep 2017 13:51:00.000,17.905,-62.701,509.009368,-0.063049,-0.013217,-0.010857
26 Sep 2017 13:52:00.000,14.121,-63.484,508.420309,-0.063099,-0.012884,-0.008731
26 Sep 2017 13:53:00.000,10.334,-64.249,507.963989,-0.063137,-0.012641,-0.006440
26 Sep 2017 13:54:00.000,6.545,-65.002,507.649048,-0.063162,-0.012478,-0.004027
26 Sep 2017 13:55:00.000,2.755,-65.748,507.481530,-0.063176,-0.012390,-0.001535
26 Sep 2017 13:56:00.000,-1.036,-66.490,507.464765,-0.063179,-0.012374,0.000989
26 Sep 2017 13:57:00.000,-4.827,-67.234,507.599310,-0.063169,-0.012429,0.003499
26 Sep 2017 13:58:00.000,-8.616,-67.983,507.882933,-0.063148,-0.012557,0.005949
26 Sep 2017 13:59:00.000,-12.404,-68.742,508.310656,-0.063115,-0.012763,0.008293
26 Sep 2017 14:00:00.000,-16.190,-69.517,508.874848,-0.063071,-0.013054,0.010489
26 Sep 2017 14:01:00.000,-19.972,-70.311,509.565369,-0.063014,-0.013441,0.012496
26 Sep 2017 14:02:00.000,-23.751,-71.132,510.369755,-0.062945,-0.013940,0.014277
26 Sep 2017 14:03:00.000,-27.526,-71.986,511.273452,-0.062862,-0.014571,0.015800
26 Sep 2017 14:04:00.000,-31.294,-72.883,512.260086,-0.062765,-0.015365,0.017037
26 Sep 2017 14:05:00.000,-35.057,-73.834,513.311761,-0.062652,-0.016360,0.017964
26 Sep 2017 14:06:00.000,-38.812,-74.852,514.409388,-0.062519,-0.017613,0.018565
26 Sep 2017 14:07:00.000,-42.559,-75.954,515.533030,-0.062364,-0.019201,0.018829
26 Sep 2017 14:08:00.000,-46.295,-77.165,516.662260,-0.062178,-0.021239,0.018751
26 Sep 2017 14:09:00.000,-50.019,-78.515,517.776529,-0.061952,-0.023893,0.018331
26 Sep 2017 14:10:00.000,-53.728,-80.049,518.855522,-0.061670,-0.027416,0.017576
26 Sep 2017 14:11:00.000,-57.418,-81.830,519.879525,-0.061306,-0.032207,0.016500
26 Sep 2017 14:12:00.000,-61.083,-83.952,520.829759,-0.060815,-0.038918,0.015121
26 Sep 2017 14:13:00.000,-64.712,-86.561,521.688712,-0.060119,-0.048668,0.013462
26 Sep 2017 14:14:00.000,-68.290,-89.893,522.440435,-0.059075,-0.063479,0.011552
26 Sep 2017 14:15:00.000,-71.788,-94.354,523.070818,-0.057391,-0.087218,0.009424
26 Sep 2017 14:16:00.000,-75.152,-100.687,523.567829,-0.054434,-0.127650,0.007114
26 Sep 2017 14:17:00.000,-78.267,-110.307,523.921720,-0.048714,-0.200185,0.004661
26 Sep 2017 14:18:00.000,-80.875,-125.805,524.125192,-0.036728,-0.326398,0.002107
26 Sep 2017 14:19:00.000,-82.435,-150.020,524.173520,-0.013066,-0.471732,-0.000503
26 Sep 2017 14:20:00.000,-82.283,-178.938,524.064636,0.017810,-0.453676,-0.003125
26 Sep 2017 14:21:00.000,-80.502,158.307,523.799173,0.039354,-0.301823,-0.005714
26 Sep 2017 14:22:00.000,-77.783,143.998,523.380452,0.049956,-0.185208,-0.008226
26 Sep 2017 14:23:00.000,-74.615,135.055,522.814440,0.055061,-0.119392,-0.010616
26 Sep 2017 14:24:00.000,-71.222,129.100,522.109656,0.057745,-0.082479,-0.012844
26 Sep 2017 14:25:00.000,-67.707,124.862,521.277035,0.059298,-0.060588,-0.014871
26 Sep 2017 14:26:00.000,-64.118,121.670,520.329755,0.060274,-0.046802,-0.016661
26 Sep 2017 14:27:00.000,-60.481,119.154,519.283022,0.060932,-0.037654,-0.018181
26 Sep 2017 14:28:00.000,-56.810,117.095,518.153823,0.061401,-0.031317,-0.019406
26 Sep 2017 14:29:00.000,-53.115,115.360,516.960640,0.061753,-0.026769,-0.020311
26 Sep 2017 14:30:00.000,-49.401,113.860,515.723149,0.062027,-0.023410,-0.020881
26 Sep 2017 14:31:00.000,-45.673,112.535,514.461882,0.062248,-0.020871,-0.021103
26 Sep 2017 14:32:00.000,-41.932,111.343,513.197877,0.062430,-0.018917,-0.020972
26 Sep 2017 14:33:00.000,-38.182,110.256,511.952320,0.062584,-0.017390,-0.020489
26 Sep 2017 14:34:00.000,-34.423,109.250,510.746172,0.062715,-0.016184,-0.019661
26 Sep 2017 14:35:00.000,-30.656,108.309,509.599804,0.062828,-0.015225,-0.018500
26 Sep 2017 14:36:00.000,-26.883,107.419,508.532631,0.062924,-0.014461,-0.017025
26 Sep 2017 14:37:00.000,-23.105,106.571,507.562771,0.063006,-0.013853,-0.015262
26 Sep 2017 14:38:00.000,-19.323,105.754,506.706715,0.063075,-0.013375,-0.013238
26 Sep 2017 14:39:00.000,-15.537,104.963,505.979024,0.063131,-0.013005,-0.010990
26 Sep 2017 14:40:00.000,-11.748,104.192,505.392069,0.063174,-0.012729,-0.008555
26 Sep 2017 14:41:00.000,-7.956,103.434,504.955802,0.063205,-0.012536,-0.005975
26 Sep 2017 14:42:00.000,-4.163,102.686,504.677567,0.063225,-0.012421,-0.003296
26 Sep 2017 14:43:00.000,-0.369,101.942,504.561972,0.063232,-0.012379,-0.000563
26 Sep 2017 14:44:00.000,3.425,101.199,504.610799,0.063228,-0.012407,0.002176
26 Sep 2017 14:45:00.000,7.218,100.452,504.822974,0.063211,-0.012508,0.004874
26 Sep 2017 14:46:00.000,11.010,99.697,505.194587,0.063183,-0.012685,0.007483
26 Sep 2017 14:47:00.000,14.799,98.928,505.718964,0.063142,-0.012944,0.009958
26 Sep 2017 14:48:00.000,18.587,98.141,506.386798,0.063090,-0.013295,0.012257
26 Sep 2017 14:49:00.000,22.370,97.331,507.186316,0.063024,-0.013751,0.014341
26 Sep 2017 14:50:00.000,26.149,96.489,508.103501,0.062945,-0.014332,0.016173
26 Sep 2017 14:51:00.000,29.923,95.608,509.122351,0.062853,-0.015064,0.017725
26 Sep 2017 14:52:00.000,33.691,94.677,510.225169,0.062744,-0.015981,0.018968
26 Sep 2017 14:53:00.000,37.452,93.685,511.392888,0.062617,-0.017134,0.019885
26 Sep 2017 14:54:00.000,41.205,92.615,512.605411,0.062469,-0.018592,0.020460
26 Sep 2017 14:55:00.000,44.948,91.446,513.841973,0.062293,-0.020454,0.020686
26 Sep 2017 14:56:00.000,48.679,90.150,515.081505,0.062080,-0.022865,0.020560
26 Sep 2017 14:57:00.000,52.396,88.687,516.303004,0.061818,-0.026041,0.020086
26 Sep 2017 14:58:00.000,56.096,87.003,517.485901,0.061485,-0.030322,0.019276
26 Sep 2017 14:59:00.000,59.772,85.016,518.610405,0.061042,-0.036252,0.018144
26 Sep 2017 15:00:00.000,63.418,82.602,519.657848,0.060429,-0.044749,0.016712
26 Sep 2017 15:01:00.000,67.018,79.563,520.610994,0.059529,-0.057440,0.015007
26 Sep 2017 15:02:00.000,70.551,75.566,521.454326,0.058118,-0.077376,0.013058
26 Sep 2017 15:03:00.000,73.973,70.016,522.174304,0.055720,-0.110596,0.010902
26 Sep 2017 15:04:00.000,77.197,61.792,522.759581,0.051244,-0.169307,0.008576
26 Sep 2017 15:05:00.000,80.030,48.764,523.201192,0.042071,-0.274663,0.006122
26 Sep 2017 15:06:00.000,82.047,27.773,523.492692,0.023006,-0.427603,0.003582
26 Sep 2017 15:07:00.000,82.552,-0.701,523.630257,-0.007169,-0.486531,0.001000
26 Sep 2017 15:08:00.000,81.279,-26.516,523.612742,-0.033224,-0.356720,-0.001578
26 Sep 2017 15:09:00.000,78.819,-43.534,523.441697,-0.047063,-0.219768,-0.004108
26 Sep 2017 15:10:00.000,75.774,-54.041,523.121329,-0.053629,-0.138454,-0.006547
26 Sep 2017 15:11:00.000,72.446,-60.867,522.658435,-0.056960,-0.093352,-0.008851
26 Sep 2017 15:12:00.000,68.968,-65.616,522.062277,-0.058823,-0.067179,-0.010980
26 Sep 2017 15:13:00.000,65.402,-69.126,521.344432,-0.059961,-0.051035,-0.012899
26 Sep 2017 15:14:00.000,61.780,-71.851,520.518586,-0.060709,-0.040508,-0.014574
26 Sep 2017 15:15:00.000,58.121,-74.053,519.600304,-0.061232,-0.033320,-0.015974
26 Sep 2017 15:16:00.000,54.435,-75.891,518.606765,-0.061616,-0.028221,-0.017077
26 Sep 2017 15:17:00.000,50.729,-77.467,517.556461,-0.061911,-0.024491,-0.017863
26 Sep 2017 15:18:00.000,47.007,-78.848,516.468881,-0.062146,-0.021694,-0.018317
26 Sep 2017 15:19:00.000,43.272,-80.083,515.364165,-0.062338,-0.019553,-0.018432
26 Sep 2017 15:20:00.000,39.527,-81.204,514.262757,-0.062498,-0.017888,-0.018206
26 Sep 2017 15:21:00.000,35.773,-82.237,513.185036,-0.062634,-0.016578,-0.017643
26 Sep 2017 15:22:00.000,32.012,-83.199,512.150952,-0.062750,-0.015538,-0.016754
26 Sep 2017 15:23:00.000,28.243,-84.105,511.179669,-0.062850,-0.014710,-0.015553
26 Sep 2017 15:24:00.000,24.470,-84.967,510.289216,-0.062934,-0.014050,-0.014064
26 Sep 2017 15:25:00.000,20.692,-85.794,509.496152,-0.063006,-0.013527,-0.012313
26 Sep 2017 15:26:00.000,16.909,-86.593,508.815267,-0.063064,-0.013120,-0.010331
26 Sep 2017 15:27:00.000,13.124,-87.370,508.259303,-0.063111,-0.012812,-0.008156
26 Sep 2017 15:28:00.000,9.336,-88.132,507.838714,-0.063145,-0.012591,-0.005827
26 Sep 2017 15:29:00.000,5.547,-88.883,507.561476,-0.063168,-0.012448,-0.003386
26 Sep 2017 15:30:00.000,1.757,-89.627,507.432930,-0.063178,-0.012379,-0.000879
26 Sep 2017 15:31:00.000,-2.034,-90.370,507.455683,-0.063178,-0.012382,0.001648
26 Sep 2017 15:32:00.000,-5.825,-91.115,507.629556,-0.063165,-0.012456,0.004149
26 Sep 2017 15:33:00.000,-9.614,-91.866,507.951592,-0.063141,-0.012604,0.006577
26 Sep 2017 15:34:00.000,-13.401,-92.629,508.416102,-0.063105,-0.012831,0.008889
26 Sep 2017 15:35:00.000,-17.186,-93.408,509.014779,-0.063057,-0.013146,0.011041
26 Sep 2017 15:36:00.000,-20.968,-94.208,509.736850,-0.062997,-0.013561,0.012994
26 Sep 2017 15:37:00.000,-24.746,-95.037,510.569275,-0.062925,-0.014092,0.014712
26 Sep 2017 15:38:00.000,-28.519,-95.902,511.496991,-0.062838,-0.014763,0.016164
26 Sep 2017 15:39:00.000,-32.286,-96.812,512.503189,-0.062737,-0.015605,0.017323
26 Sep 2017 15:40:00.000,-36.047,-97.779,513.569625,-0.062619,-0.016662,0.018168
26 Sep 2017 15:41:00.000,-39.800,-98.817,514.676948,-0.062481,-0.017995,0.018683
26 Sep 2017 15:42:00.000,-43.544,-99.946,515.805051,-0.062318,-0.019689,0.018859
26 Sep 2017 15:43:00.000,-47.277,-101.190,516.933437,-0.062123,-0.021870,0.018692
26 Sep 2017 15:44:00.000,-50.998,-102.583,518.041575,-0.061885,-0.024724,0.018185
26 Sep 2017 15:45:00.000,-54.702,-104.175,519.109272,-0.061584,-0.028534,0.017346
26 Sep 2017 15:46:00.000,-58.386,-106.035,520.117019,-0.061191,-0.033754,0.016190
26 Sep 2017 15:47:00.000,-62.043,-108.269,521.046335,-0.060656,-0.041130,0.014736
26 Sep 2017 15:48:00.000,-65.660,-111.040,521.880083,-0.059887,-0.051965,0.013009
26 Sep 2017 15:49:00.000,-69.221,-114.620,522.602769,-0.058711,-0.068642,0.011039
26 Sep 2017 15:50:00.000,-72.691,-119.483,523.200799,-0.056775,-0.095792,0.008860
26 Sep 2017 15:51:00.000,-76.004,-126.506,523.662718,-0.053290,-0.142775,0.006509
26 Sep 2017 15:52:00.000,-79.019,-137.366,523.979401,-0.046377,-0.227553,0.004027
26 Sep 2017 15:53:00.000,-81.417,-154.975,524.144208,-0.031796,-0.368074,0.001455
26 Sep 2017 15:54:00.000,-82.578,178.677,524.153100,-0.004932,-0.489794,-0.001162
26 Sep 2017 15:55:00.000,-81.945,150.488,524.004711,0.024792,-0.416989,-0.003780
26 Sep 2017 15:56:00.000,-79.850,130.147,523.700375,0.042965,-0.265191,-0.006353
26 Sep 2017 15:57:00.000,-76.979,117.559,523.244110,0.051662,-0.163897,-0.008836
26 Sep 2017 15:58:00.000,-73.737,109.579,522.642556,0.055930,-0.107599,-0.011188
26 Sep 2017 15:59:00.000,-70.306,104.168,521.904876,0.058233,-0.075626,-0.013367
26 Sep 2017 16:00:00.000,-66.768,100.254,521.042607,0.059597,-0.056353,-0.015335
26 Sep 2017 16:01:00.000,-63.164,97.268,520.069473,0.060471,-0.044037,-0.017057
26 Sep 2017 16:02:00.000,-59.516,94.890,519.001167,0.061070,-0.035764,-0.018503
26 Sep 2017 16:03:00.000,-55.839,92.927,517.855091,0.061503,-0.029975,-0.019646
26 Sep 2017 16:04:00.000,-52.138,91.261,516.650064,0.061831,-0.025787,-0.020465
26 Sep 2017 16:05:00.000,-48.420,89.811,515.406012,0.062089,-0.022673,-0.020945
26 Sep 2017 16:06:00.000,-44.688,88.525,514.143628,0.062299,-0.020307,-0.021075
26 Sep 2017 16:07:00.000,-40.945,87.364,512.884016,0.062473,-0.018478,-0.020853
26 Sep 2017 16:08:00.000,-37.192,86.300,511.648333,0.062620,-0.017044,-0.020280
26 Sep 2017 16:09:00.000,-33.431,85.313,510.457411,0.062746,-0.015910,-0.019364
26 Sep 2017 16:10:00.000,-29.663,84.386,509.331398,0.062854,-0.015007,-0.018120
26 Sep 2017 16:11:00.000,-25.889,83.508,508.289395,0.062947,-0.014287,-0.016568
26 Sep 2017 16:12:00.000,-22.110,82.669,507.349115,0.063025,-0.013716,-0.014735
26 Sep 2017 16:13:00.000,-18.326,81.860,506.526563,0.063090,-0.013267,-0.012650
26 Sep 2017 16:14:00.000,-14.539,81.075,505.835744,0.063143,-0.012923,-0.010351
26 Sep 2017 16:15:00.000,-10.749,80.307,505.288406,0.063183,-0.012670,-0.007875
26 Sep 2017 16:16:00.000,-6.957,79.553,504.893828,0.063211,-0.012499,-0.005267
26 Sep 2017 16:17:00.000,-3.164,78.806,504.658640,0.063227,-0.012403,-0.002571
26 Sep 2017 16:18:00.000,0.630,78.063,504.586710,0.063232,-0.012379,0.000166
26 Sep 2017 16:19:00.000,4.423,77.319,504.679068,0.063224,-0.012427,0.002896
26 Sep 2017 16:20:00.000,8.216,76.570,504.933885,0.063205,-0.012547,0.005573
26 Sep 2017 16:21:00.000,12.008,75.812,505.346515,0.063173,-0.012745,0.008149
26 Sep 2017 16:22:00.000,15.797,75.039,505.909577,0.063129,-0.013027,0.010579
26 Sep 2017 16:23:00.000,19.583,74.246,506.613095,0.063073,-0.013404,0.012823
26 Sep 2017 16:24:00.000,23.365,73.428,507.444685,0.063004,-0.013891,0.014842
26 Sep 2017 16:25:00.000,27.143,72.577,508.389783,0.062922,-0.014509,0.016601
26 Sep 2017 16:26:00.000,30.916,71.684,509.431912,0.062825,-0.015285,0.018072
26 Sep 2017 16:27:00.000,34.682,70.739,510.552987,0.062712,-0.016259,0.019229
26 Sep 2017 16:28:00.000,38.441,69.728,511.733638,0.062580,-0.017485,0.020055
26 Sep 2017 16:29:00.000,42.191,68.634,512.953562,0.062425,-0.019038,0.020537
26 Sep 2017 16:30:00.000,45.931,67.435,514.191882,0.062240,-0.021028,0.020668
26 Sep 2017 16:31:00.000,49.659,66.099,515.427517,0.062017,-0.023615,0.020448
26 Sep 2017 16:32:00.000,53.372,64.584,516.639549,0.061738,-0.027044,0.019883
26 Sep 2017 16:33:00.000,57.066,62.829,517.807584,0.061380,-0.031694,0.018985
26 Sep 2017 16:34:00.000,60.735,60.744,518.912104,0.060901,-0.038190,0.017770
26 Sep 2017 16:35:00.000,64.370,58.189,519.934794,0.060226,-0.047591,0.016262
26 Sep 2017 16:36:00.000,67.956,54.938,520.858850,0.059220,-0.061809,0.014488
26 Sep 2017 16:37:00.000,71.465,50.605,521.669260,0.057611,-0.084477,0.012481
26 Sep 2017 16:38:00.000,74.846,44.491,522.353048,0.054812,-0.122868,0.010275
26 Sep 2017 16:39:00.000,77.992,35.263,522.899486,0.049449,-0.191520,0.007911
26 Sep 2017 16:40:00.000,80.666,20.450,523.300268,0.038265,-0.312335,0.005429
26 Sep 2017 16:41:00.000,82.355,-2.948,523.549638,0.015794,-0.462109,0.002873
26 Sep 2017 16:42:00.000,82.375,-31.913,523.644482,-0.015160,-0.464515,0.000287
26 Sep 2017 16:43:00.000,80.716,-55.505,523.584373,-0.037912,-0.315602,-0.002283
26 Sep 2017 16:44:00.000,78.057,-70.476,523.371573,-0.049277,-0.193509,-0.004793
26 Sep 2017 16:45:00.000,74.919,-79.794,523.010988,-0.054719,-0.123964,-0.007200
26 Sep 2017 16:46:00.000,71.542,-85.958,522.510084,-0.057551,-0.085106,-0.009462
